workerid,hitId,condition,How Creative?-1,Increased AI use makes you feel-1,q1,q2,q3,q4,Hide Time,Page Load,q6,q7,How Creative?-2
5ef37e2ca184db0e6896d19b,66dd0fe39bfb33794b562bc9,generate,50,More excited than concerned,Somewhat easy,Equally excited and concerned,Agree,Not at all helpful,0,2024-09-09T15:31:18.631Z,"No strategy, just tried to pick a word that fitted.","Only in the game of ""snake"" - no idea what to do",50
5efcdcfeaead790f210c3181,66dd0fe39bfb33794b562bc9,absent,70,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,Very helpful,0,2024-09-09T15:30:54.207Z,I came up with an associated word for one of the words and then tried it with the others to see if it fit. I kept doing that until I found the right one.,No.,67
6666ba125db0a998cebcc538,66dd0fe39bfb33794b562bc9,generate,65,Equally excited and concerned,Somewhat difficult,More excited than concerned,Agree,A little helpful,0,2024-09-09T15:28:43.392Z,no strategy,no,53
570ce93891c7b5000e005a0e,66dd0fe39bfb33794b562bc9,absent,60,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:31:11.867Z,just find the connecting word,no,60
66be03222ef9a45861af44ca,66dd0fe39bfb33794b562bc9,generate,25,Equally excited and concerned,Somewhat easy,Equally excited and concerned,Agree,Very helpful,0,2024-09-09T15:35:29.147Z,Deduction to make sure my word applied to all three,n/a,28
666344916bdba2e2c980dcd0,66dd0fe39bfb33794b562bc9,generate,91,Equally excited and concerned,Very easy,Equally excited and concerned,Agree,Very helpful,0,2024-09-09T15:27:57.667Z,the first word that came to mind,no,93
6287ad6ae4fc8309c7a5263c,66dd0fe39bfb33794b562bc9,coach,100,More concerned than excited,Very difficult,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:30:10.603Z,critical thinking,no,100
66cf2428db4ec9478bb1a07c,66dd0fe39bfb33794b562bc9,absent,75,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:29:36.759Z,"Mentally going through all the words that immediately spring to mind - for most rounds this worked. However, there were one or two that were a bit trickier that I had to use an educated guess that could have linked two of the words, not three.",No.,75
573b71ac67421f000e19120e,66dd0fe39bfb33794b562bc9,absent,30,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,Very helpful,0,2024-09-09T15:30:49.953Z,Trying to think of a word that was suitable to one word then two and hopefully three,No,45
66daefd596f8378b51791c1f,66dd0fe39bfb33794b562bc9,coach,50,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,Very helpful,0,2024-09-09T15:30:28.815Z,kept repeating the words in my head and trying to match with possible answers,No,50
66b4294011f3688c4df5f3a4,66dd0fe39bfb33794b562bc9,generate,50,More concerned than excited,Very easy,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:32:14.782Z,Band was just the obvious answer.,No,50
5a75c6c1f49c9a0001f2f4b2,66dd0fe39bfb33794b562bc9,generate,60,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,Very helpful,0,2024-09-09T15:27:22.339Z,just thinking of a word to associate with all three words,no,60
62347ee217c402f4acae35d0,66dd0fe39bfb33794b562bc9,absent,40,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:27:23.367Z,I tried a known word associated with one of the words with the other two words.,No,40
6346a6356881c0d9ca618abf,66dd0fe39bfb33794b562bc9,absent,35,Equally excited and concerned,Somewhat easy,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:32:42.108Z,running through various combinations of words in my head,no,40
667601ebef6f2c01681b618f,66dd0fe39bfb33794b562bc9,coach,25,More excited than concerned,Somewhat easy,More excited than concerned,Agree,Very helpful,0,2024-09-09T15:32:04.218Z,Just saying all the words in my head. Then the associated word popped up,No,25
6074c0ce19889ca4efd4448e,66dd0fe39bfb33794b562bc9,absent,55,Equally excited and concerned,Very easy,Equally excited and concerned,Agree,Very helpful,0,2024-09-09T15:29:30.259Z,i was just thinking about the words which could make sense,no issues,52
57db00fcb9fb6f0001dda512,66dd0fe39bfb33794b562bc9,generate,74,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,Very helpful,0,2024-09-09T15:32:53.945Z,"Just trying to think of all words associated with one of the suggested words ie man, and then trying to get it to fit the other two",no,64
5d55a0f63af827001981b8d6,66dd0fe39bfb33794b562bc9,absent,19,More concerned than excited,Somewhat difficult,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:32:24.111Z,"No strategy, just had to think.",no,8
654e42ed750e4e81219b2c0e,66dd0fe39bfb33794b562bc9,generate,83,Equally excited and concerned,Very difficult,Equally excited and concerned,Agree,Very helpful,0,2024-09-09T15:31:56.155Z,I said them out loud to see if I could extend the word by using the first part of the word.,No,83
66a50d9329f33e6094360fa0,66dd0fe39bfb33794b562bc9,generate,55,More excited than concerned,Somewhat difficult,More excited than concerned,Agree,Very helpful,0,2024-09-09T15:31:09.329Z,I used the first word that I thought of instantly with one of the words and saw if it matched with the rest.,No,55
66530022096ee7bd64aa23fd,66dd0fe39bfb33794b562bc9,coach,77,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:29:48.783Z,Think about the common use of the words.,No.,77
628cac4a3b8559f1b42bd72a,66dd0fe39bfb33794b562bc9,coach,65,More excited than concerned,Somewhat difficult,More excited than concerned,Agree,A little helpful,0,2024-09-09T15:29:49.714Z,Say out words to myself until something 'clicked'.,No,65
5d795992c9d53300153ec64d,66dd0fe39bfb33794b562bc9,absent,35,Equally excited and concerned,Very easy,Equally excited and concerned,Agree,Not at all helpful,0,2024-09-09T15:31:01.972Z,To think what connects them,Couldn’t get snake to work,31
6699b795790fb2553fff6218,66dd0fe39bfb33794b562bc9,coach,7,Equally excited and concerned,Very difficult,Equally excited and concerned,Agree,Very helpful,0,2024-09-09T15:32:43.830Z,FOUND WHAT THEY HAVE IN COMMEN AND TYPED IT IN IF IT MADE SENSE,NO PERFECT,25
66a68c7589bc09c861687bed,66dd0fe39bfb33794b562bc9,absent,77,More excited than concerned,Somewhat easy,More excited than concerned,Agree,A little helpful,0,2024-09-09T15:32:52.315Z,Brain power,no,70
5f9ac9de923dca223848cf19,66dd0fe39bfb33794b562bc9,coach,35,More excited than concerned,Somewhat difficult,More excited than concerned,Agree,A little helpful,0,2024-09-09T15:31:33.660Z,No strategy,No issues,30
66d71b5d4836fe1552692afd,66dd0fe39bfb33794b562bc9,coach,46,Equally excited and concerned,Very difficult,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:34:10.654Z,Pure guesswork.,No,40
66d9e402f87afe5f8f1dadbd,66dd0fe39bfb33794b562bc9,coach,38,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,Very helpful,0,2024-09-09T15:33:55.346Z,To repeat the words and try and make word associations.,No,95
641b1f37ec0e993bd8d56cf2,66dd0fe39bfb33794b562bc9,absent,24,Equally excited and concerned,Somewhat easy,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:32:06.338Z,Tried to guess several words and put them together with the main word and see if it worked out,no,21
641b1f37ec0e993bd8d56cf2,66dd0fe39bfb33794b562bc9,absent,24,Equally excited and concerned,Somewhat easy,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:32:06.338Z,Tried to guess several words and put them together with the main word and see if it worked out,no,21
641b1f37ec0e993bd8d56cf2,66dd0fe39bfb33794b562bc9,absent,24,Equally excited and concerned,Somewhat easy,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:32:06.338Z,Tried to guess several words and put them together with the main word and see if it worked out,no,21
641b1f37ec0e993bd8d56cf2,66dd0fe39bfb33794b562bc9,absent,24,Equally excited and concerned,Somewhat easy,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:32:06.338Z,Tried to guess several words and put them together with the main word and see if it worked out,no,21
66d05ec420346b6927f31942,66dd0fe39bfb33794b562bc9,coach,25,Equally excited and concerned,Very difficult,Equally excited and concerned,Agree,Not at all helpful,0,2024-09-09T15:32:53.560Z,no strategy. I found it difficult,no,0
5ea5856f110e69000a0f7509,66dd0fe39bfb33794b562bc9,coach,0,Equally excited and concerned,Very difficult,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:32:08.535Z,IM NOT TOO SURE,NONE,0
66767a55ef6f2c01681b791c,66dd0fe39bfb33794b562bc9,generate,25,More concerned than excited,Somewhat difficult,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:26:46.673Z,No strategy,Some difficulty in finding words,26
5ec11bc32098320117b00b57,66dd0fe39bfb33794b562bc9,coach,51,Equally excited and concerned,Very easy,More concerned than excited,Agree,Not at all helpful,0,2024-09-09T15:34:00.510Z,"I didn't have one, just went with the first word that fitted.",No,51
57308d1530a5560010ecbc1a,66dd0fe39bfb33794b562bc9,absent,25,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:32:17.978Z,I looked at the mist obscure word and what might go with it as there would be maybe fewer options.,No,21
66c4ed68df042675aa0b3143,66dd0fe39bfb33794b562bc9,absent,34,Equally excited and concerned,Very easy,More excited than concerned,Agree,A little helpful,0,2024-09-09T15:34:08.222Z,reading them aloud,no,61
66d9cd06e207a93377f7820e,66dd0fe39bfb33794b562bc9,absent,20,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:31:57.605Z,"Just trial and error. Some words worked, some didn't.",No,20
5823c1b185e40e00012f2e68,66dd0fe39bfb33794b562bc9,absent,70,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:33:25.644Z,I struggled with the first one and I know it is wrong. I tried to get the word that fitted all 3 options.,no,50
665a00d9581153685eceb8d2,66dd0fe39bfb33794b562bc9,absent,45,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,Not at all helpful,0,2024-09-09T15:32:52.385Z,I TRIED TO COME UP WITH A WORD THAT COULD COME BEFORE OR AFTER EACH WORD,NO,11
5e2b36b28ef3f2000d8600c2,66dd0fe39bfb33794b562bc9,generate,56,Equally excited and concerned,Somewhat easy,More excited than concerned,Agree,A little helpful,0,2024-09-09T15:34:28.174Z,Saying the words outloud and testing them with other words,No,51
5c740758901b2900013ae2c7,66dd0fe39bfb33794b562bc9,absent,25,Equally excited and concerned,Somewhat difficult,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:34:21.772Z,Trying to think of obvious answers first,None,21
5c740758901b2900013ae2c7,66dd0fe39bfb33794b562bc9,absent,25,Equally excited and concerned,Somewhat difficult,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:34:21.772Z,Trying to think of obvious answers first,None,21
5f2fdb4c86389a0388c01c08,66dd0fe39bfb33794b562bc9,absent,40,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,Very helpful,0,2024-09-09T15:32:26.210Z,Look at each word in turn and think of words associated with them then check if that chosen word was compatible with the other 2 words,None,30
5a5b6255f6c5170001950ae0,66dd0fe39bfb33794b562bc9,coach,44,More excited than concerned,Very difficult,More excited than concerned,Agree,Not at all helpful,0,2024-09-09T15:31:55.843Z,try use some common sense,no,1
596c8dce12209100018745de,66dd0fe39bfb33794b562bc9,absent,34,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:35:04.052Z,didnt have one,no,23
62b35d7693a267af341a1822,66dd0fe39bfb33794b562bc9,coach,22,More excited than concerned,Somewhat easy,More excited than concerned,Agree,A little helpful,0,2024-09-09T15:33:01.685Z,"try and come up with a word that would fit two, that should do it",no issues,63
66a692d844890a480ea66772,66dd0fe39bfb33794b562bc9,absent,40,More concerned than excited,Very easy,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:33:05.024Z,Think of a word that contains part of the first associated word and then see if it applies to the other two associated words,no,50
663b7ad234b11a3aa63c6685,66dd0fe39bfb33794b562bc9,coach,71,Equally excited and concerned,Very easy,Equally excited and concerned,Agree,Very helpful,0,2024-09-09T15:32:17.054Z,Looking for their use and where it can be found,No,70
6659683e96aa5518f741716e,66dd0fe39bfb33794b562bc9,absent,30,More excited than concerned,Somewhat easy,More excited than concerned,Agree,Very helpful,0,2024-09-09T15:34:22.364Z,I tried to think logically about each of the words one by one to identify potential pairs and then start to try and link each word using that pair.,No,30
60887cbf254deb7ab5095f77,66dd0fe39bfb33794b562bc9,generate,16,More concerned than excited,Very difficult,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:33:16.217Z,trying to find a word for two of them and not be too concerned with the third.,no,2
5e5f8c16394d082c15a4e93a,66dd0fe39bfb33794b562bc9,coach,60,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,Not at all helpful,0,2024-09-09T15:31:44.340Z,"Keep on saying words in my head for the first word, until something seemed to fit the next two.",No,58
668aebb90be8f04729bd4997,66dd0fe39bfb33794b562bc9,absent,61,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:32:15.486Z,think of common phrases associated with the most obscure word in the list and see if it fits the other words,no,64
64f3036a5b5f2feae0b1f51b,66dd0fe39bfb33794b562bc9,absent,68,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:33:39.629Z,I tried to think of words that all have the same word in it.,NO,71
60e85190b9cffd8fed0a064f,66dd0fe39bfb33794b562bc9,coach,59,More concerned than excited,Very difficult,More concerned than excited,Agree,Very helpful,0,2024-09-09T15:32:45.448Z,Just try to sound them out in my head to find a link,"No all good , thank you",50
55848744fdf99b574f55ada0,66dd0fe39bfb33794b562bc9,generate,50,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:33:17.186Z,Just running through words in my mind,"No but I didn't realise that I could submit words earlier, I was waiting for the timer to run out.",9
63cbfe9db653522f0cc71cae,66dd0fe39bfb33794b562bc9,generate,31,Equally excited and concerned,Very easy,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:34:04.737Z,Finding the word that would have the most possible connecting words and then applying each of those to the other two,No,33
6438f8ccc4b7030c16842aee,66dd0fe39bfb33794b562bc9,absent,70,More excited than concerned,Very easy,More excited than concerned,Neutral,A little helpful,0,2024-09-09T15:34:35.087Z,"find a word that applied to one word, then check it against the other 2",no,70
62d13440676173259ba7d504,66dd0fe39bfb33794b562bc9,generate,100,Equally excited and concerned,Very easy,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:34:45.793Z,Choose a word that links to one word and see if it then links to the others.,No,100
5cdc899d48d5f100195fafff,66dd0fe39bfb33794b562bc9,absent,12,Equally excited and concerned,Somewhat easy,Equally excited and concerned,Agree,Very helpful,0,2024-09-09T15:35:30.784Z,just tried to blen them into one on each word,none,22
5e6b9027bc9dab1425346017,66dd0fe39bfb33794b562bc9,generate,50,Equally excited and concerned,Very easy,Equally excited and concerned,Agree,Not at all helpful,0,2024-09-09T15:34:58.636Z,First thing that came to mind that worked with all 3,no,50
5cd2ee8d66bd5c001747f52e,66dd0fe39bfb33794b562bc9,generate,70,More concerned than excited,Very difficult,More concerned than excited,Agree,Not at all helpful,0,2024-09-09T15:32:32.102Z,did not have one,no,73
5c1b927f3c08ba000171621a,66dd0fe39bfb33794b562bc9,generate,15,More concerned than excited,Very easy,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:35:17.713Z,just came into my head,no,8
62c493628db4aae8983533eb,66dd0fe39bfb33794b562bc9,absent,74,More concerned than excited,Very easy,More concerned than excited,Agree,Not at all helpful,0,2024-09-09T15:34:48.470Z,No strategy - the words just came straight to me.  Once the first word locked in the second and third fitted automatically.,None,75
5ef7ae31033dea4dde0b24de,66dd0fe39bfb33794b562bc9,generate,57,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:33:28.668Z,tried to couple one word with each given word,no,39
647090588c2da260a10bde21,66dd0fe39bfb33794b562bc9,absent,41,More excited than concerned,Somewhat difficult,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:32:10.902Z,I tried to imagine as many objects as I could that could fit the word.,No,38
5a606ae1eedc32000142ea79,66dd0fe39bfb33794b562bc9,generate,65,More excited than concerned,Somewhat difficult,More excited than concerned,Agree,A little helpful,0,2024-09-09T15:33:09.109Z,to see if it worked with all 3 words,no,65
666355b585eb54794eb9f6c5,66dd0fe39bfb33794b562bc9,coach,77,More concerned than excited,Somewhat easy,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:34:30.322Z,Think of words that suited one word and test it against the other two.,no,60
6635ec373cc9a46db56d6832,66dd0fe39bfb33794b562bc9,absent,55,Equally excited and concerned,Very difficult,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:28:31.118Z,Didn't really have one,None,49
5967e9a831394d0001abdb3f,66dd0fe39bfb33794b562bc9,generate,70,More concerned than excited,Very easy,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:34:59.247Z,"I took the most unusual word and thought what went with that word, and then checked it out with the other 2",No,71
660eb0b257ea5439cd5e020a,66dd0fe39bfb33794b562bc9,coach,47,More concerned than excited,Somewhat easy,More concerned than excited,Agree,Very helpful,0,2024-09-09T15:33:31.444Z,THINK OF WORDS I KNOW THAT WOULD FIT,NO,48
66880a4761c5caf2b19a1397,66dd0fe39bfb33794b562bc9,coach,75,More excited than concerned,Somewhat easy,More excited than concerned,Agree,Not at all helpful,0,2024-09-09T15:33:43.464Z,"Finding a word that could be associated with one of the words, then seeing if it could also be applied to the other two.",No.,75
6640edf60de1f01b4cc686dd,66dd0fe39bfb33794b562bc9,absent,70,Equally excited and concerned,Very difficult,Equally excited and concerned,Agree,Very helpful,0,2024-09-09T15:35:08.694Z,Thinking what word goes with each word to make a longer word,no,50
5ceac2dd06aa230001363420,66dd0fe39bfb33794b562bc9,absent,100,More excited than concerned,Somewhat difficult,More excited than concerned,Neutral,A little helpful,0,2024-09-09T15:33:49.376Z,Talking aloud to myself,No,100
596275bf0b835400010a75e6,66dd0fe39bfb33794b562bc9,generate,2,Equally excited and concerned,Very difficult,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:33:47.000Z,Thinking of a word that connects with at least of of the given words,no,10
6658e56b488052210af6f6dc,66dd0fe39bfb33794b562bc9,generate,49,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:33:13.506Z,"Think of one of the words and see what goes with it, and then see if this words goes with the other two that have been given.",Nope,49
57b248d52075e2000113ba3d,66dd0fe39bfb33794b562bc9,generate,50,More excited than concerned,Very difficult,More excited than concerned,Agree,Very helpful,0,2024-09-09T15:32:59.988Z,Tried to think of something connecting the three words.,No.,50
63468b1061ea9fad9573cee9,66dd0fe39bfb33794b562bc9,coach,55,More excited than concerned,Somewhat difficult,More excited than concerned,Agree,Not at all helpful,0,2024-09-09T15:34:19.043Z,try to match a word two 2 of the answers and then see if it fitted with the third,none,54
66b732e2824f3862c1739187,66dd0fe39bfb33794b562bc9,absent,30,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:35:10.435Z,try my best,none,28
603b6d6bbabbb5825dfc069d,66dd0fe39bfb33794b562bc9,generate,100,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:34:31.009Z,No strategy just thinking hard,No,100
634687fd74eaaee879dd3ba1,66dd0fe39bfb33794b562bc9,coach,36,More concerned than excited,Somewhat easy,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:34:47.823Z,To run through the words in my head,No,24
60ad5facd7eb2ffaa86388a8,66dd0fe39bfb33794b562bc9,coach,37,Equally excited and concerned,Very easy,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:35:45.051Z,used my brain,no,54
56e1bb4e6ce054000b3ffcaf,66dd0fe39bfb33794b562bc9,generate,20,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,Very helpful,0,2024-09-09T15:35:22.883Z,Find a word that fitted at least two of the three words.,"The snake game reloaded itself once, no other issues.",10
63f79c4cffb2e2a2ed84f060,66dd0fe39bfb33794b562bc9,generate,37,Equally excited and concerned,Somewhat easy,Equally excited and concerned,Agree,Not at all helpful,0,2024-09-09T15:35:31.888Z,i just had a feeling i knew what went with them,no,33
602695e162fd6034f904d1e4,66dd0fe39bfb33794b562bc9,generate,43,More concerned than excited,Very difficult,Equally excited and concerned,Agree,Very helpful,0,2024-09-09T15:34:58.855Z,Picking 1 thing and quickly seeing if it fits with the other 2 or not.,No,19
5c9bc429e3b6c40016254b4b,66dd0fe39bfb33794b562bc9,coach,70,More concerned than excited,Very difficult,More concerned than excited,Agree,Not at all helpful,0,2024-09-09T15:34:27.210Z,Think of as many words as I could that went with each word to see if any matched,NO,41
667c2685e1c3f3328aee062e,66dd0fe39bfb33794b562bc9,coach,66,More excited than concerned,Somewhat difficult,More excited than concerned,Agree,A little helpful,0,2024-09-09T15:34:15.875Z,"I rapidly think of words associated with 1 word, then see if that fits with others. I couldn't think of one for the first task, but the second task I know the word works.",No,66
66cf20f380844278eab6d0b5,66dd0fe39bfb33794b562bc9,absent,50,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,A little helpful,10.85,2024-09-09T15:20:38.714Z,i connected one word to see if the others was connecting too,no,44
66095fb7acab208107666940,66dd0fe39bfb33794b562bc9,absent,11,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:33:57.348Z,look at one word and think of an association and then see if it would work with the other 2 words,no,3
5f95f7f71193824c90e0b5ef,66dd0fe39bfb33794b562bc9,generate,51,Equally excited and concerned,Somewhat easy,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:35:04.835Z,Memory,No,35
5dfe89c8deea2bb229b9e4d1,66dd0fe39bfb33794b562bc9,absent,49,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,Very helpful,0,2024-09-09T15:34:50.790Z,JUST KEPT THINKING OF WORDS THAT WENT WITH ONE WORD AND COMPARING AGAINST THE OTHER TWO,NO,43
60ef556c18ea57549dd70887,66dd0fe39bfb33794b562bc9,absent,15,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:34:28.650Z,i was just saying the words in my head with other words to see if they fit,no,10
5d7fea714477a000012cc297,66dd0fe39bfb33794b562bc9,absent,16,More concerned than excited,Very difficult,More concerned than excited,Agree,Very helpful,0,2024-09-09T15:35:29.969Z,Best guess,no,23
5c6efd47c292130001e5c872,66dd0fe39bfb33794b562bc9,coach,50,Equally excited and concerned,Very difficult,Equally excited and concerned,Agree,Not at all helpful,0,2024-09-09T15:34:58.299Z,I tried to think about words that made sense. I could not think of any.,No.,25
669ec30e5a5c5d4624a310a0,66dd0fe39bfb33794b562bc9,absent,29,More excited than concerned,Somewhat difficult,More excited than concerned,Agree,Not at all helpful,0,2024-09-09T15:34:27.988Z,thinking of different words that go with the first one and then try with the others,no,27
5ea07f2c55a2bd050fd8f70b,66dd0fe39bfb33794b562bc9,generate,80,Equally excited and concerned,Somewhat easy,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:35:52.005Z,The answer stood out as soon as i saw the first word,no,16
66ae400b175a3c0941cc772f,66dd0fe39bfb33794b562bc9,absent,20,Equally excited and concerned,Very easy,More excited than concerned,Agree,Not at all helpful,25.16,2024-09-09T15:35:17.235Z,finding if it fits for two of them and exploring the third word once finding a fit,no,21
66d5b76517c4bccc1af7b631,66dd0fe39bfb33794b562bc9,coach,84,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:35:59.996Z,thinking of words that come before and after each word,no,70
5b90635a877eab0001d7ba9e,66dd0fe39bfb33794b562bc9,generate,76,More excited than concerned,Somewhat difficult,More excited than concerned,Agree,A little helpful,0,2024-09-09T15:29:01.751Z,try to think of one!,no,77
5c42c4b05aca820001f71477,66dd0fe39bfb33794b562bc9,coach,60,More concerned than excited,Very difficult,More concerned than excited,Agree,Not at all helpful,0,2024-09-09T15:33:55.136Z,Just trying to find an associated word - something I'm obviously not very good at!,No,11
66ae405b697e97b6ddc29d1f,66dd0fe39bfb33794b562bc9,generate,26,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,Very helpful,18.892,2024-09-09T15:35:12.450Z,Trying to think of a word that complimented them.,No,28
6560adbbe3d0b2465d4e4b89,66dd0fe39bfb33794b562bc9,absent,60,More excited than concerned,Very difficult,More excited than concerned,Agree,Very helpful,0,2024-09-09T15:34:00.393Z,I tried to think of a word which would go before or after the first and then to match it across the board,NO,60
665a2de7f8a14d53a830f0a6,66dd0fe39bfb33794b562bc9,generate,16,Equally excited and concerned,Very difficult,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:35:58.749Z,Going over as many recognisable words that are connected to one of the three words I was given,No,7
5c707693db12e3000146b16d,66dd0fe39bfb33794b562bc9,absent,38,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:33:41.082Z,Just going through lists of words in my head that matched up with at least one of the words before checking if it matched with the other 1 or 2,No,33
66b1375b72c3a0f57828dcca,66dd0fe39bfb33794b562bc9,absent,50,More concerned than excited,Very easy,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:28:32.836Z,I thought in my head about words that either began or ended with the associated words.,No,50
66098ccb8d0db61d5a55704d,66dd0fe39bfb33794b562bc9,absent,74,Equally excited and concerned,Somewhat easy,Equally excited and concerned,Agree,Very helpful,0,2024-09-09T15:35:21.024Z,Tried to find a common word that made sense in connection to the words previously presented,No at all,74
594a481105e73f0001450009,66dd0fe39bfb33794b562bc9,coach,24,More excited than concerned,Somewhat easy,More excited than concerned,Agree,A little helpful,0,2024-09-09T15:35:25.028Z,Just thinking of words that fir in with the source words,none,20
6633f36862c583c2e9dfa550,66dd0fe39bfb33794b562bc9,coach,14,More excited than concerned,Very difficult,More excited than concerned,Agree,A little helpful,0,2024-09-09T15:35:54.982Z,it was too hard there was no strategy just tired to think of associations,no,1
599186630675b100014daddd,66dd0fe39bfb33794b562bc9,absent,55,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,Very helpful,0,2024-09-09T15:35:41.964Z,Followed the instructions and applied limited brain,No,55
66c9eb5abc240c1385ce2d43,66dd0fe39bfb33794b562bc9,absent,50,Equally excited and concerned,Somewhat easy,Equally excited and concerned,Agree,Very helpful,0,2024-09-09T15:35:28.856Z,No strategy.,No.,50
6321d7a8945a779e9d3a8018,66dd0fe39bfb33794b562bc9,coach,60,More concerned than excited,Somewhat difficult,More concerned than excited,Agree,Very helpful,0,2024-09-09T15:37:29.360Z,trying to connect all and associate them in a proper way,no,55
64ea292478e6214a440badae,66dd0fe39bfb33794b562bc9,generate,14,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,Very helpful,0,2024-09-09T15:34:33.671Z,just trying out different words and seeing if i could link them all,thinking up a word for one and seeing if it was a match for the other two,14
5b99663d4cefb60001e7a214,66dd0fe39bfb33794b562bc9,absent,20,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,A little helpful,0,2024-09-09T15:36:30.316Z,tried to think what word could either go before or after and say them out loud,no,10
5ec3eabec8f93307a60c5d1b,66dd0fe39bfb33794b562bc9,absent,50,More concerned than excited,Very easy,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:36:29.352Z,No strategy - I typed what seemed the most logical.,No.,55
5687d434369319000c269c03,66dd0fe39bfb33794b562bc9,absent,49,More concerned than excited,Very easy,More concerned than excited,Agree,A little helpful,0,2024-09-09T15:37:26.215Z,no particular strategy!,no,49
591710fa22af4d000139e051,66dd0fe39bfb33794b562bc9,coach,5,Equally excited and concerned,Somewhat difficult,Equally excited and concerned,Agree,Very helpful,0,2024-09-09T15:33:31.593Z,I just took the first word and thought of an associated word and then proceed to see if that associated word also fitted with the remaining two,No,5
