workerid,hitId,condition,phase,item_name,response,onTime,is_correct
61115a5c86530842e8400471,66dd0fe39bfb33794b562bc9,generate,practice,ball,Ball,True,True
61115a5c86530842e8400471,66dd0fe39bfb33794b562bc9,generate,test,cart,trolley,True,False
61115a5c86530842e8400471,66dd0fe39bfb33794b562bc9,generate,test,common,holder,True,False
614fda467c71f6058a119be5,66dd0fe39bfb33794b562bc9,generate,practice,long,out,True,False
614fda467c71f6058a119be5,66dd0fe39bfb33794b562bc9,generate,practice,band,band,True,True
614fda467c71f6058a119be5,66dd0fe39bfb33794b562bc9,generate,practice,cart,cart,True,True
614fda467c71f6058a119be5,66dd0fe39bfb33794b562bc9,generate,test,gold,gold,True,True
614fda467c71f6058a119be5,66dd0fe39bfb33794b562bc9,generate,test,brush,brush,True,True
62fb7a00e90a516a23cfa123,66dd0fe39bfb33794b562bc9,coach,practice,trap,tail,True,False
62fb7a00e90a516a23cfa123,66dd0fe39bfb33794b562bc9,coach,practice,day,day,True,True
62fb7a00e90a516a23cfa123,66dd0fe39bfb33794b562bc9,coach,practice,horn,horn,True,True
62fb7a00e90a516a23cfa123,66dd0fe39bfb33794b562bc9,coach,test,turn,turn,True,True
62fb7a00e90a516a23cfa123,66dd0fe39bfb33794b562bc9,coach,test,camp,camp,True,True
660d53ffb54d05e5ae6c56f2,66dd0fe39bfb33794b562bc9,absent,practice,blood,Hot,True,False
660d53ffb54d05e5ae6c56f2,66dd0fe39bfb33794b562bc9,absent,practice,day,Day,True,True
660d53ffb54d05e5ae6c56f2,66dd0fe39bfb33794b562bc9,absent,practice,pit,Pit,True,True
660d53ffb54d05e5ae6c56f2,66dd0fe39bfb33794b562bc9,absent,test,cart,Cart,True,True
660d53ffb54d05e5ae6c56f2,66dd0fe39bfb33794b562bc9,absent,test,space,Navy,True,False
56a8d1f77f2472000d94fa3f,66dd0fe39bfb33794b562bc9,absent,practice,cart,CART,True,True
56a8d1f77f2472000d94fa3f,66dd0fe39bfb33794b562bc9,absent,practice,pot,POT,True,True
56a8d1f77f2472000d94fa3f,66dd0fe39bfb33794b562bc9,absent,practice,bank,BANK,True,True
56a8d1f77f2472000d94fa3f,66dd0fe39bfb33794b562bc9,absent,test,long,LONG,True,True
56a8d1f77f2472000d94fa3f,66dd0fe39bfb33794b562bc9,absent,test,girl,GIRL,True,True
5f2ada1948d8b13d5da4dfb2,66dd0fe39bfb33794b562bc9,generate,practice,bar,bar,True,True
5f2ada1948d8b13d5da4dfb2,66dd0fe39bfb33794b562bc9,generate,practice,common,common,True,True
5f2ada1948d8b13d5da4dfb2,66dd0fe39bfb33794b562bc9,generate,practice,turn,railway,True,False
5f2ada1948d8b13d5da4dfb2,66dd0fe39bfb33794b562bc9,generate,test,pit,fuzz,True,False
5f2ada1948d8b13d5da4dfb2,66dd0fe39bfb33794b562bc9,generate,test,day,day,True,True
6504602a870c824d03739550,66dd0fe39bfb33794b562bc9,generate,practice,girl,girl,True,True
6504602a870c824d03739550,66dd0fe39bfb33794b562bc9,generate,practice,coat,coat,True,True
6504602a870c824d03739550,66dd0fe39bfb33794b562bc9,generate,practice,bar,bar,True,True
6504602a870c824d03739550,66dd0fe39bfb33794b562bc9,generate,test,horn,tie,True,False
6504602a870c824d03739550,66dd0fe39bfb33794b562bc9,generate,test,soap,soap,True,True
593081fc5f170a00014358f4,66dd0fe39bfb33794b562bc9,absent,practice,tree,tree,True,True
593081fc5f170a00014358f4,66dd0fe39bfb33794b562bc9,absent,practice,brush,brush,True,True
593081fc5f170a00014358f4,66dd0fe39bfb33794b562bc9,absent,practice,bar,bar,True,True
593081fc5f170a00014358f4,66dd0fe39bfb33794b562bc9,absent,test,band,band,True,True
593081fc5f170a00014358f4,66dd0fe39bfb33794b562bc9,absent,test,space,space,True,True
605cbc0ccd5746e1b4f354d2,66dd0fe39bfb33794b562bc9,absent,practice,brush,oil,True,False
605cbc0ccd5746e1b4f354d2,66dd0fe39bfb33794b562bc9,absent,practice,street,electrical,True,False
605cbc0ccd5746e1b4f354d2,66dd0fe39bfb33794b562bc9,absent,practice,bar,fools,True,False
605cbc0ccd5746e1b4f354d2,66dd0fe39bfb33794b562bc9,absent,test,horn,fancy,True,False
605cbc0ccd5746e1b4f354d2,66dd0fe39bfb33794b562bc9,absent,test,soap,cleaner,True,False
60941b098b68afe9c6e96e94,66dd0fe39bfb33794b562bc9,coach,practice,hole,show,True,False
60941b098b68afe9c6e96e94,66dd0fe39bfb33794b562bc9,coach,practice,bar,bar,True,True
60941b098b68afe9c6e96e94,66dd0fe39bfb33794b562bc9,coach,practice,soap,soap,True,True
60941b098b68afe9c6e96e94,66dd0fe39bfb33794b562bc9,coach,test,camp,hit,True,False
60941b098b68afe9c6e96e94,66dd0fe39bfb33794b562bc9,coach,test,band,band,True,True
61391693d47000d783145b93,66dd0fe39bfb33794b562bc9,absent,practice,street,light,True,False
61391693d47000d783145b93,66dd0fe39bfb33794b562bc9,absent,practice,space,space,True,True
61391693d47000d783145b93,66dd0fe39bfb33794b562bc9,absent,practice,blue,straw,True,False
61391693d47000d783145b93,66dd0fe39bfb33794b562bc9,absent,test,coat,coat,True,True
61391693d47000d783145b93,66dd0fe39bfb33794b562bc9,absent,test,candle,candle,True,True
667a9f27d92055021c2a46df,66dd0fe39bfb33794b562bc9,generate,practice,trap,pad,True,False
667a9f27d92055021c2a46df,66dd0fe39bfb33794b562bc9,generate,practice,candle,Candle,True,True
667a9f27d92055021c2a46df,66dd0fe39bfb33794b562bc9,generate,practice,gold,gold,True,True
667a9f27d92055021c2a46df,66dd0fe39bfb33794b562bc9,generate,test,pit,pit,True,True
667a9f27d92055021c2a46df,66dd0fe39bfb33794b562bc9,generate,test,soap,glove,True,False
667a9f27d92055021c2a46df,66dd0fe39bfb33794b562bc9,generate,practice,trap,pad,True,False
667a9f27d92055021c2a46df,66dd0fe39bfb33794b562bc9,generate,practice,candle,Candle,True,True
667a9f27d92055021c2a46df,66dd0fe39bfb33794b562bc9,generate,practice,gold,gold,True,True
667a9f27d92055021c2a46df,66dd0fe39bfb33794b562bc9,generate,test,pit,pit,True,True
667a9f27d92055021c2a46df,66dd0fe39bfb33794b562bc9,generate,test,soap,glove,True,False
6044674f9ea7d14e2dc4c3a8,66dd0fe39bfb33794b562bc9,generate,practice,blood,blood,True,True
6044674f9ea7d14e2dc4c3a8,66dd0fe39bfb33794b562bc9,generate,practice,day,day,True,True
6044674f9ea7d14e2dc4c3a8,66dd0fe39bfb33794b562bc9,generate,practice,pit,pit,True,True
6044674f9ea7d14e2dc4c3a8,66dd0fe39bfb33794b562bc9,generate,test,bank,bank,True,True
6044674f9ea7d14e2dc4c3a8,66dd0fe39bfb33794b562bc9,generate,test,tree,face,True,False
60b0e2e9da39aa943cbc748f,66dd0fe39bfb33794b562bc9,coach,practice,pot,pot,True,True
60b0e2e9da39aa943cbc748f,66dd0fe39bfb33794b562bc9,coach,practice,spider,spider,True,True
60b0e2e9da39aa943cbc748f,66dd0fe39bfb33794b562bc9,coach,practice,trap,dig,True,False
60b0e2e9da39aa943cbc748f,66dd0fe39bfb33794b562bc9,coach,test,band,tyre,True,False
60b0e2e9da39aa943cbc748f,66dd0fe39bfb33794b562bc9,coach,test,soap,soap,True,True
5cec0618539ced0001fbb47a,66dd0fe39bfb33794b562bc9,generate,practice,door,shot,False,False
5cec0618539ced0001fbb47a,66dd0fe39bfb33794b562bc9,generate,practice,pot,pork,True,False
5cec0618539ced0001fbb47a,66dd0fe39bfb33794b562bc9,generate,practice,long,slide,False,False
5cec0618539ced0001fbb47a,66dd0fe39bfb33794b562bc9,generate,test,horn,shine,True,False
5cec0618539ced0001fbb47a,66dd0fe39bfb33794b562bc9,generate,test,trap,trap,True,True
5ec7ad7362fff702b7c8c8fd,66dd0fe39bfb33794b562bc9,coach,practice,long,pull,True,False
5ec7ad7362fff702b7c8c8fd,66dd0fe39bfb33794b562bc9,coach,practice,spider,spider,True,True
5ec7ad7362fff702b7c8c8fd,66dd0fe39bfb33794b562bc9,coach,practice,gold,gold,True,True
5ec7ad7362fff702b7c8c8fd,66dd0fe39bfb33794b562bc9,coach,test,bank,bank,True,True
5ec7ad7362fff702b7c8c8fd,66dd0fe39bfb33794b562bc9,coach,test,tree,tree,True,True
66ae4ce4002a1714dacd22f2,66dd0fe39bfb33794b562bc9,absent,practice,door,fly,True,False
66ae4ce4002a1714dacd22f2,66dd0fe39bfb33794b562bc9,absent,practice,soap,soap,True,True
66ae4ce4002a1714dacd22f2,66dd0fe39bfb33794b562bc9,absent,practice,gold,gold,True,True
66ae4ce4002a1714dacd22f2,66dd0fe39bfb33794b562bc9,absent,test,tree,tree,True,True
66ae4ce4002a1714dacd22f2,66dd0fe39bfb33794b562bc9,absent,test,bank,bank,True,True
6048208c277dc6166e4081a1,66dd0fe39bfb33794b562bc9,coach,practice,street,hand,True,False
6048208c277dc6166e4081a1,66dd0fe39bfb33794b562bc9,coach,practice,pit,pit,True,True
6048208c277dc6166e4081a1,66dd0fe39bfb33794b562bc9,coach,practice,long,short,True,False
6048208c277dc6166e4081a1,66dd0fe39bfb33794b562bc9,coach,test,camp,wet,True,False
6048208c277dc6166e4081a1,66dd0fe39bfb33794b562bc9,coach,test,blue,red,True,False
5c3e32cd9ef99e00016a6f59,66dd0fe39bfb33794b562bc9,generate,practice,bar,bar,True,True
5c3e32cd9ef99e00016a6f59,66dd0fe39bfb33794b562bc9,generate,practice,tree,tree,True,True
5c3e32cd9ef99e00016a6f59,66dd0fe39bfb33794b562bc9,generate,practice,horn,horn,True,True
5c3e32cd9ef99e00016a6f59,66dd0fe39bfb33794b562bc9,generate,test,street,dust,True,False
5c3e32cd9ef99e00016a6f59,66dd0fe39bfb33794b562bc9,generate,test,brush,leaf,True,False
5d1dddf22a76c70019a43cfc,66dd0fe39bfb33794b562bc9,generate,practice,ball,Ball,True,True
5d1dddf22a76c70019a43cfc,66dd0fe39bfb33794b562bc9,generate,practice,tree,Tree,True,True
5d1dddf22a76c70019a43cfc,66dd0fe39bfb33794b562bc9,generate,practice,hole,Little,True,False
5d1dddf22a76c70019a43cfc,66dd0fe39bfb33794b562bc9,generate,test,bar,Old,True,False
5d1dddf22a76c70019a43cfc,66dd0fe39bfb33794b562bc9,generate,test,coat,shooting,True,False
6659907a878333b4b4a53b91,66dd0fe39bfb33794b562bc9,absent,practice,horn,Horn,True,True
6659907a878333b4b4a53b91,66dd0fe39bfb33794b562bc9,absent,practice,blood,Blood,True,True
6659907a878333b4b4a53b91,66dd0fe39bfb33794b562bc9,absent,practice,soap,soap,True,True
6659907a878333b4b4a53b91,66dd0fe39bfb33794b562bc9,absent,test,brush,brush,True,True
6659907a878333b4b4a53b91,66dd0fe39bfb33794b562bc9,absent,test,gold,gold,True,True
59f77c1705d1d60001f14563,66dd0fe39bfb33794b562bc9,coach,practice,candle,Candle,True,True
59f77c1705d1d60001f14563,66dd0fe39bfb33794b562bc9,coach,practice,bar,money,False,False
59f77c1705d1d60001f14563,66dd0fe39bfb33794b562bc9,coach,practice,street,none??,True,False
59f77c1705d1d60001f14563,66dd0fe39bfb33794b562bc9,coach,test,day,sleep,True,False
59f77c1705d1d60001f14563,66dd0fe39bfb33794b562bc9,coach,test,snow,van,True,False
62da7d3913126d5b2122fc0c,66dd0fe39bfb33794b562bc9,coach,practice,blue,blue,True,True
62da7d3913126d5b2122fc0c,66dd0fe39bfb33794b562bc9,coach,practice,tree,tree,True,True
62da7d3913126d5b2122fc0c,66dd0fe39bfb33794b562bc9,coach,practice,saw,flour,True,False
62da7d3913126d5b2122fc0c,66dd0fe39bfb33794b562bc9,coach,test,bar,money,True,False
62da7d3913126d5b2122fc0c,66dd0fe39bfb33794b562bc9,coach,test,turn,pea,True,False
5aafe2a9fb22320001babb3a,66dd0fe39bfb33794b562bc9,absent,practice,soap,soap,True,True
5aafe2a9fb22320001babb3a,66dd0fe39bfb33794b562bc9,absent,practice,street,street,True,True
5aafe2a9fb22320001babb3a,66dd0fe39bfb33794b562bc9,absent,practice,long,long,True,True
5aafe2a9fb22320001babb3a,66dd0fe39bfb33794b562bc9,absent,test,camp,camp,True,True
5aafe2a9fb22320001babb3a,66dd0fe39bfb33794b562bc9,absent,test,tree,tree,True,True
5db09b3a9611830016dd495b,66dd0fe39bfb33794b562bc9,coach,practice,snow,snow,True,True
5db09b3a9611830016dd495b,66dd0fe39bfb33794b562bc9,coach,practice,candle,candle,True,True
5db09b3a9611830016dd495b,66dd0fe39bfb33794b562bc9,coach,practice,bar,bar,True,True
5db09b3a9611830016dd495b,66dd0fe39bfb33794b562bc9,coach,test,common,common,False,True
5db09b3a9611830016dd495b,66dd0fe39bfb33794b562bc9,coach,test,day,day,True,True
5ec28db2622c500632dc95bc,66dd0fe39bfb33794b562bc9,coach,practice,door,jam,False,False
5ec28db2622c500632dc95bc,66dd0fe39bfb33794b562bc9,coach,practice,pot,charm,False,False
5ec28db2622c500632dc95bc,66dd0fe39bfb33794b562bc9,coach,practice,street,moles,False,False
5ec28db2622c500632dc95bc,66dd0fe39bfb33794b562bc9,coach,test,space,seas,False,False
5ec28db2622c500632dc95bc,66dd0fe39bfb33794b562bc9,coach,test,bar,pub,False,False
632c673f8b99c86ac2fba537,66dd0fe39bfb33794b562bc9,generate,practice,band,band,True,True
632c673f8b99c86ac2fba537,66dd0fe39bfb33794b562bc9,generate,practice,gold,gold,True,True
632c673f8b99c86ac2fba537,66dd0fe39bfb33794b562bc9,generate,practice,horn,box,True,False
632c673f8b99c86ac2fba537,66dd0fe39bfb33794b562bc9,generate,test,spider,spider,True,True
632c673f8b99c86ac2fba537,66dd0fe39bfb33794b562bc9,generate,test,door,call,True,False
664b659386921be78bcfc4d8,66dd0fe39bfb33794b562bc9,generate,practice,long,line,True,False
664b659386921be78bcfc4d8,66dd0fe39bfb33794b562bc9,generate,practice,candle,candle,True,True
664b659386921be78bcfc4d8,66dd0fe39bfb33794b562bc9,generate,practice,bank,bank,True,True
664b659386921be78bcfc4d8,66dd0fe39bfb33794b562bc9,generate,test,ball,ball,True,True
664b659386921be78bcfc4d8,66dd0fe39bfb33794b562bc9,generate,test,trap,trap,False,True
65cb781b800d57cbac8021d3,66dd0fe39bfb33794b562bc9,coach,practice,candle,candle,True,True
65cb781b800d57cbac8021d3,66dd0fe39bfb33794b562bc9,coach,practice,trap,small,True,False
65cb781b800d57cbac8021d3,66dd0fe39bfb33794b562bc9,coach,practice,bank,bank,True,True
65cb781b800d57cbac8021d3,66dd0fe39bfb33794b562bc9,coach,test,brush,brush,True,True
65cb781b800d57cbac8021d3,66dd0fe39bfb33794b562bc9,coach,test,bar,soft,True,False
5fa67f9f6751052aa99a6d56,66dd0fe39bfb33794b562bc9,generate,practice,day,day,True,True
5fa67f9f6751052aa99a6d56,66dd0fe39bfb33794b562bc9,generate,practice,cart,cart,True,True
5fa67f9f6751052aa99a6d56,66dd0fe39bfb33794b562bc9,generate,practice,snow,snow,True,True
5fa67f9f6751052aa99a6d56,66dd0fe39bfb33794b562bc9,generate,test,gold,gold,True,True
5fa67f9f6751052aa99a6d56,66dd0fe39bfb33794b562bc9,generate,test,blue,blue,True,True
6384cf03592d1f4907fa624e,66dd0fe39bfb33794b562bc9,coach,practice,band,band,True,True
6384cf03592d1f4907fa624e,66dd0fe39bfb33794b562bc9,coach,practice,day,day,True,True
6384cf03592d1f4907fa624e,66dd0fe39bfb33794b562bc9,coach,practice,pot,pork,True,False
6384cf03592d1f4907fa624e,66dd0fe39bfb33794b562bc9,coach,test,bank,bank,True,True
6384cf03592d1f4907fa624e,66dd0fe39bfb33794b562bc9,coach,test,coat,coat,True,True
6679705b2b93ba786ff1cc5d,66dd0fe39bfb33794b562bc9,generate,practice,girl,girl,True,True
6679705b2b93ba786ff1cc5d,66dd0fe39bfb33794b562bc9,generate,practice,pit,Pit,True,True
6679705b2b93ba786ff1cc5d,66dd0fe39bfb33794b562bc9,generate,practice,saw,saw,True,True
6679705b2b93ba786ff1cc5d,66dd0fe39bfb33794b562bc9,generate,test,camp,camp,True,True
6679705b2b93ba786ff1cc5d,66dd0fe39bfb33794b562bc9,generate,test,street,road,True,False
6044ca22bc6235555362d5bb,66dd0fe39bfb33794b562bc9,absent,practice,hole,hole,True,True
6044ca22bc6235555362d5bb,66dd0fe39bfb33794b562bc9,absent,practice,street,switch,True,False
6044ca22bc6235555362d5bb,66dd0fe39bfb33794b562bc9,absent,practice,snow,bar,False,False
6044ca22bc6235555362d5bb,66dd0fe39bfb33794b562bc9,absent,test,brush,roller,True,False
6044ca22bc6235555362d5bb,66dd0fe39bfb33794b562bc9,absent,test,bank,bank,True,True
58c1c07127e23a0001b4ea08,66dd0fe39bfb33794b562bc9,coach,practice,girl,BOY,True,False
58c1c07127e23a0001b4ea08,66dd0fe39bfb33794b562bc9,coach,practice,trap,PIT,True,False
58c1c07127e23a0001b4ea08,66dd0fe39bfb33794b562bc9,coach,practice,candle,CANDLE,True,True
58c1c07127e23a0001b4ea08,66dd0fe39bfb33794b562bc9,coach,test,day,DAY,True,True
58c1c07127e23a0001b4ea08,66dd0fe39bfb33794b562bc9,coach,test,long,STYLE,True,False
622a29743b7c0ca5eee56e24,66dd0fe39bfb33794b562bc9,coach,practice,hole,hole,True,True
622a29743b7c0ca5eee56e24,66dd0fe39bfb33794b562bc9,coach,practice,bar,bar,True,True
622a29743b7c0ca5eee56e24,66dd0fe39bfb33794b562bc9,coach,practice,ball,ball,False,True
622a29743b7c0ca5eee56e24,66dd0fe39bfb33794b562bc9,coach,test,gold,gold,True,True
622a29743b7c0ca5eee56e24,66dd0fe39bfb33794b562bc9,coach,test,cart,barrow,True,False
5ea02ae8b0f7a9000c5ca058,66dd0fe39bfb33794b562bc9,coach,practice,hole,cub,True,False
5ea02ae8b0f7a9000c5ca058,66dd0fe39bfb33794b562bc9,coach,practice,street,street,True,True
5ea02ae8b0f7a9000c5ca058,66dd0fe39bfb33794b562bc9,coach,practice,brush,green,True,False
5ea02ae8b0f7a9000c5ca058,66dd0fe39bfb33794b562bc9,coach,test,girl,girl,True,True
5ea02ae8b0f7a9000c5ca058,66dd0fe39bfb33794b562bc9,coach,test,blue,black,True,False
5e19b24b2bf9512392d6dd90,66dd0fe39bfb33794b562bc9,coach,practice,cart,barrow,False,False
5e19b24b2bf9512392d6dd90,66dd0fe39bfb33794b562bc9,coach,practice,gold,gold,True,True
5e19b24b2bf9512392d6dd90,66dd0fe39bfb33794b562bc9,coach,practice,camp,force,False,False
5e19b24b2bf9512392d6dd90,66dd0fe39bfb33794b562bc9,coach,test,ball,ball,True,True
5e19b24b2bf9512392d6dd90,66dd0fe39bfb33794b562bc9,coach,test,blood,pot,True,False
66ad8cd448af5c6a5935761f,66dd0fe39bfb33794b562bc9,absent,practice,pit,pit,True,True
66ad8cd448af5c6a5935761f,66dd0fe39bfb33794b562bc9,absent,practice,street,street,True,True
66ad8cd448af5c6a5935761f,66dd0fe39bfb33794b562bc9,absent,practice,blood,dog,True,False
66ad8cd448af5c6a5935761f,66dd0fe39bfb33794b562bc9,absent,test,space,space,True,True
66ad8cd448af5c6a5935761f,66dd0fe39bfb33794b562bc9,absent,test,candle,cake,True,False
5d1cb8220a41bb0001862ad2,66dd0fe39bfb33794b562bc9,absent,practice,band,band,True,True
5d1cb8220a41bb0001862ad2,66dd0fe39bfb33794b562bc9,absent,practice,trap,pit,True,False
5d1cb8220a41bb0001862ad2,66dd0fe39bfb33794b562bc9,absent,practice,pit,pit,True,True
5d1cb8220a41bb0001862ad2,66dd0fe39bfb33794b562bc9,absent,test,spider,black,True,False
5d1cb8220a41bb0001862ad2,66dd0fe39bfb33794b562bc9,absent,test,blue,black,True,False
613231c7b264c7a16314d253,66dd0fe39bfb33794b562bc9,coach,practice,cart,ball,True,False
613231c7b264c7a16314d253,66dd0fe39bfb33794b562bc9,coach,practice,bar,bar,True,True
613231c7b264c7a16314d253,66dd0fe39bfb33794b562bc9,coach,practice,camp,weather,True,False
613231c7b264c7a16314d253,66dd0fe39bfb33794b562bc9,coach,test,pot,pot,True,True
613231c7b264c7a16314d253,66dd0fe39bfb33794b562bc9,coach,test,hole,hole,True,True
5f612fe73bb6c60afeafb0e9,66dd0fe39bfb33794b562bc9,coach,practice,street,switch,False,False
5f612fe73bb6c60afeafb0e9,66dd0fe39bfb33794b562bc9,coach,practice,long,line,True,False
5f612fe73bb6c60afeafb0e9,66dd0fe39bfb33794b562bc9,coach,practice,girl,best,False,False
5f612fe73bb6c60afeafb0e9,66dd0fe39bfb33794b562bc9,coach,test,brush,brush,True,True
5f612fe73bb6c60afeafb0e9,66dd0fe39bfb33794b562bc9,coach,test,blood,up,False,False
58e1392dd930e0000141c0b4,66dd0fe39bfb33794b562bc9,generate,practice,soap,soap,True,True
58e1392dd930e0000141c0b4,66dd0fe39bfb33794b562bc9,generate,practice,day,day,True,True
58e1392dd930e0000141c0b4,66dd0fe39bfb33794b562bc9,generate,practice,pot,Pot,True,True
58e1392dd930e0000141c0b4,66dd0fe39bfb33794b562bc9,generate,test,snow,snow,True,True
58e1392dd930e0000141c0b4,66dd0fe39bfb33794b562bc9,generate,test,door,wind,True,False
63038a65256095f603d05062,66dd0fe39bfb33794b562bc9,absent,practice,brush,brush,True,True
63038a65256095f603d05062,66dd0fe39bfb33794b562bc9,absent,practice,day,day,True,True
63038a65256095f603d05062,66dd0fe39bfb33794b562bc9,absent,practice,bar,care,True,False
63038a65256095f603d05062,66dd0fe39bfb33794b562bc9,absent,test,trap,trap,True,True
63038a65256095f603d05062,66dd0fe39bfb33794b562bc9,absent,test,horn,horn,True,True
6104d58336ac506a2aa1f325,66dd0fe39bfb33794b562bc9,coach,practice,bank,Bank,True,True
6104d58336ac506a2aa1f325,66dd0fe39bfb33794b562bc9,coach,practice,camp,Car,True,False
6104d58336ac506a2aa1f325,66dd0fe39bfb33794b562bc9,coach,practice,long,Tie,True,False
6104d58336ac506a2aa1f325,66dd0fe39bfb33794b562bc9,coach,test,saw,Brush,True,False
6104d58336ac506a2aa1f325,66dd0fe39bfb33794b562bc9,coach,test,street,Meal,True,False
65de30b34b701c678a13c75b,66dd0fe39bfb33794b562bc9,coach,practice,space,space,True,True
65de30b34b701c678a13c75b,66dd0fe39bfb33794b562bc9,coach,practice,ball,ball,True,True
65de30b34b701c678a13c75b,66dd0fe39bfb33794b562bc9,coach,practice,snow,snow,True,True
65de30b34b701c678a13c75b,66dd0fe39bfb33794b562bc9,coach,test,street,road,True,False
65de30b34b701c678a13c75b,66dd0fe39bfb33794b562bc9,coach,test,blood,hot,True,False
629382914e43b1736f2b1233,66dd0fe39bfb33794b562bc9,absent,practice,horn,horn,True,True
629382914e43b1736f2b1233,66dd0fe39bfb33794b562bc9,absent,practice,spider,spider,True,True
629382914e43b1736f2b1233,66dd0fe39bfb33794b562bc9,absent,practice,gold,gold,True,True
629382914e43b1736f2b1233,66dd0fe39bfb33794b562bc9,absent,test,bar,fool,True,False
629382914e43b1736f2b1233,66dd0fe39bfb33794b562bc9,absent,test,door,flat,True,False
599c1130638529000144ffdd,66dd0fe39bfb33794b562bc9,generate,practice,candle,candle,False,True
599c1130638529000144ffdd,66dd0fe39bfb33794b562bc9,generate,practice,hole,hole,True,True
599c1130638529000144ffdd,66dd0fe39bfb33794b562bc9,generate,practice,camp,play,True,False
599c1130638529000144ffdd,66dd0fe39bfb33794b562bc9,generate,test,horn,horn,True,True
599c1130638529000144ffdd,66dd0fe39bfb33794b562bc9,generate,test,bank,bank,True,True
629f2d6a8d790f69182e8b3e,66dd0fe39bfb33794b562bc9,generate,practice,spider,spider,True,True
629f2d6a8d790f69182e8b3e,66dd0fe39bfb33794b562bc9,generate,practice,blue,Blue,True,True
629f2d6a8d790f69182e8b3e,66dd0fe39bfb33794b562bc9,generate,practice,day,Day,True,True
629f2d6a8d790f69182e8b3e,66dd0fe39bfb33794b562bc9,generate,test,bank,book,False,False
629f2d6a8d790f69182e8b3e,66dd0fe39bfb33794b562bc9,generate,test,girl,boy,True,False
